user_id,label,churn_probability,predicted_label,hours_since_last_activity,weekend_attempt_rate,observation_span_hours,active_days,total_duration,session_count,last25_mean_level,reststep_std,mean_level_retrytimes,mean_level,outcome
10970,1,0.5769741125619743,1,55.81222222222223,1.0,39.72972222222222,2,7325.0,4,57.12,0.2337159168644279,0.1935598687517707,34.986301369863014,true_positive
10971,0,0.769029261856764,1,10.292777777777776,0.5,85.24666666666667,2,45.0,2,1.0,0.0,0.0172254284329706,1.0,false_positive
10972,0,0.5718742984890349,1,8.35,0.8333333333333334,87.195,2,1709.0,3,14.291666666666666,0.2673948955420852,0.0344481332334916,14.291666666666666,false_positive
10973,0,0.04619201760920377,0,3.131666666666667,0.5281899109792285,92.39805555555556,4,40738.0,17,156.2,0.1751681581783407,1.2311692561480845,99.02077151335313,true_negative
10974,0,0.48781890383996823,1,30.56805555555556,0.943661971830986,64.92527777777778,3,9314.0,10,46.64,0.2739460999699608,0.1946623234525766,30.95774647887324,false_positive
10975,0,0.07676558770143478,0,2.5952777777777776,0.638095238095238,92.88083333333331,4,29913.0,14,114.48,0.2009514730565334,0.6715580317103989,74.53809523809524,true_negative
10976,0,0.3107119467678275,0,26.30388888888889,0.9172413793103448,69.16555555555556,3,19265.0,12,92.84,0.2210778856347071,0.4501376470609329,63.744827586206895,true_negative
10977,1,0.4906534496234756,1,34.026944444444446,0.7037037037037037,61.441944444444445,3,2264.0,5,13.52,0.2911539707008533,0.0539472874764056,12.62962962962963,true_positive
10978,0,0.19157254963756237,0,5.490277777777778,0.8901960784313725,89.965,4,22329.0,8,193.56,0.2367520871146848,2.0745852530153006,119.02352941176471,true_negative
10979,1,0.25676936133600564,0,1.9994444444444444,0.5138888888888888,93.46027777777778,3,6774.0,8,52.28,0.2400729747656282,0.1569175363755785,39.47222222222222,false_negative
10980,0,0.12919628013645423,0,4.273055555555556,0.6488095238095238,91.15472222222222,4,21301.0,8,95.24,0.2387810969796348,0.4634348111348728,58.38095238095238,true_negative
10981,0,0.11387767597974874,0,6.273055555555556,0.6344086021505376,89.1225,4,24012.0,17,141.24,0.2438531111615184,0.8925402753926628,81.91397849462365,true_negative
10982,1,0.636137978717297,1,71.95666666666666,1.0,23.447222222222223,2,3207.0,3,20.6,0.2437435667488619,0.0689977318578948,16.285714285714285,true_positive
10983,0,0.039660208813287044,0,1.3111111111111111,0.7212276214833759,94.06611111111113,4,43250.0,18,170.8,0.1706620528175811,1.269253127348005,110.34271099744244,true_negative
10984,0,0.2290539396224028,0,2.068611111111111,0.945945945945946,93.32277777777776,4,10462.0,16,74.0,0.2251323549698891,0.3782840281715677,47.98198198198198,true_negative
10985,0,0.37108491222068335,1,24.183888888888887,0.978021978021978,71.18527777777778,3,9460.0,4,72.36,0.2641138864089831,0.3237299558184389,42.61538461538461,false_positive
10986,0,0.19216520253102054,0,0.1058333333333333,0.5814977973568282,95.25805555555556,4,17360.0,8,194.08,0.2389477129622489,1.917033406489036,112.86784140969164,true_negative
10987,1,0.1275577708745954,0,3.2311111111111117,0.7566137566137566,92.09055555555555,4,23033.0,7,120.6,0.2184818403006828,0.6864222734317771,75.39682539682539,false_negative
10988,0,0.19638798444092534,0,1.7661111111111112,0.2727272727272727,93.5363888888889,4,25816.0,16,114.0,0.3508743427052627,0.8111577944567973,82.63009404388714,true_negative
10989,1,0.5185527197952292,1,29.27055555555556,0.8648648648648649,65.99111111111111,2,3917.0,4,34.84,0.2701761136660677,0.0831814993656049,27.10810810810811,true_positive
10990,0,0.17613774321133116,0,11.48638888888889,0.8521739130434782,83.7875,3,12987.0,9,93.28,0.2465678223786789,0.4388051481279524,56.30434782608695,true_negative
10991,0,0.09388677993672234,0,2.156111111111111,0.6782178217821783,93.07194444444444,4,22379.0,13,142.68,0.197822681244805,0.7819078308163686,84.94554455445545,true_negative
10992,0,0.12306128135637108,0,4.387777777777778,0.5257352941176471,90.8338888888889,4,23751.0,12,163.52,0.2070812917998972,1.1396972729847137,98.5625,true_negative
10993,0,0.17298320077630194,0,0.27,0.6546762589928058,94.93861111111111,4,24132.0,16,161.8,0.277401740344368,0.9616171952679634,90.7769784172662,true_negative
10994,0,0.3277086895839756,1,24.567222222222224,0.7386363636363636,70.615,2,7573.0,3,75.24,0.24888122342106,0.3368094466519147,48.60227272727273,false_positive
10995,1,0.5415866787760035,1,59.094166666666666,1.0,36.06138888888889,2,9789.0,5,107.2,0.2838725181706212,0.2832317900062018,56.45054945054945,true_positive
10996,1,0.6130065669359428,1,65.88972222222222,1.0,29.065,2,11596.0,7,62.12,0.2272103364434863,0.2181007586494185,37.86842105263158,true_positive
10997,1,0.5427591175652167,1,55.25361111111111,1.0,39.8925,2,18258.0,10,119.6,0.2295834052303334,0.672499978287621,72.23636363636363,true_positive
10998,0,0.14698491365524644,0,3.796944444444444,0.549618320610687,91.34944444444444,4,13498.0,7,96.72,0.2571363082427912,0.4534920632906416,60.23664122137404,true_negative
10999,0,0.11731438232167053,0,0.6988888888888889,0.7666666666666667,94.43944444444443,4,16312.0,11,93.64,0.2146007559477699,0.4219317265634628,59.486666666666665,true_negative
11000,0,0.044814952332371975,0,0.0652777777777777,0.4469453376205787,95.06305555555556,4,55280.0,36,172.76,0.1657930217640914,1.4418984397524564,106.44051446945338,true_negative
11001,0,0.11601697654204358,0,0.1544444444444444,0.24,90.37083333333334,4,16719.0,12,149.88,0.2168758131752995,1.0262525947083516,86.99,true_negative
11002,0,0.113380560646048,0,4.4525,0.5960264900662252,90.5275,4,15541.0,8,103.28,0.194695885952408,0.5248311715843333,61.80132450331126,true_negative
11003,0,0.33830786515143324,1,34.048611111111114,0.7380952380952381,61.01138888888889,3,9654.0,8,71.48,0.224273148718926,0.3310127831266015,45.773809523809526,false_positive
11004,1,0.11691884976297491,0,5.1725,0.8208955223880597,89.85305555555556,4,24699.0,10,124.88,0.2188031052057232,0.6993328377679728,73.48258706467662,false_negative
11005,1,0.6847051200486807,1,51.631388888888885,1.0,43.36805555555556,2,1855.0,2,22.16,0.2468498894842772,0.0615662396480109,16.944444444444443,true_positive
11006,0,0.03965548420944135,0,1.1588888888888889,0.7049742710120068,93.82638888888889,4,56518.0,32,195.8,0.137867806446098,2.2561641410924524,131.442538593482,true_negative
11007,0,0.11222015424292704,0,2.0044444444444443,0.4324324324324324,92.98638888888888,4,18190.0,8,124.44,0.2128293939370042,0.7121877852408484,73.52972972972972,true_negative
11008,0,0.06949017485228436,0,0.0258333333333333,0.2865013774104683,94.93722222222222,4,43715.0,12,195.68,0.2114996579657346,1.7148798596917318,115.76584022038568,true_negative
11009,0,0.04912372913373872,0,0.0094444444444444,0.5372168284789643,94.94888888888887,4,32099.0,10,161.04,0.1973703341367147,1.266450359688006,104.06472491909383,true_negative
11010,0,0.03228547170658114,0,0.0444444444444444,0.4645161290322581,94.89055555555557,4,55857.0,29,155.48,0.1732033176593428,1.088874054359726,100.78064516129032,true_negative
11011,0,0.37563410429020844,1,28.565555555555555,0.6375,66.35861111111112,3,8981.0,8,51.16,0.2621427472536566,0.1817381942337871,31.8625,false_positive
11012,1,0.2760606306478279,0,4.82,0.6774193548387096,90.0911111111111,2,6287.0,5,43.96,0.24114202462259,0.1616660094287523,28.40322580645161,false_negative
11013,1,0.27746041206356725,0,11.872777777777776,0.8571428571428571,74.92194444444445,4,8685.0,6,71.08,0.2439865654782115,0.2475533702024744,41.72527472527472,false_negative
11014,0,0.21000860947374284,0,8.672777777777778,0.8016528925619835,86.24083333333333,4,14230.0,8,82.08,0.2571084306115839,0.3544491971096046,50.603305785123965,true_negative
11015,0,0.1559460683214312,0,3.091666666666667,0.9236641221374046,91.79805555555556,3,16520.0,6,82.08,0.2144146293529967,0.3938220032399189,52.86259541984733,true_negative
11016,0,0.050816383855146814,0,2.6008333333333336,0.5572755417956656,92.25555555555556,4,29266.0,11,151.44,0.1996260924595045,1.280531110640606,96.73684210526316,true_negative
11017,0,0.6923694221401665,1,9.485277777777778,0.9,85.37027777777777,2,561.0,2,5.9,0.2171158520523148,0.0262783819415407,5.9,false_positive
11018,0,0.17876383156798994,0,1.5294444444444444,0.8191489361702128,93.30361111111112,4,11456.0,6,53.04,0.1878891299267808,0.2092526090541547,34.191489361702125,true_negative
11019,1,0.5269693845144285,1,56.37,1.0,38.473333333333336,2,10017.0,3,71.4,0.2333183719632661,0.2986843198657729,44.21,true_positive
11020,0,0.16736632229797677,0,22.674722222222226,0.7151515151515152,72.15277777777777,4,13710.0,10,113.92,0.2086699980376882,0.6455654785187146,70.02424242424243,true_negative
11021,1,0.4104182809427963,1,42.78666666666667,0.8543689320388349,51.99888888888889,3,9601.0,4,72.28,0.2426482551536177,0.2844140688194577,42.61165048543689,true_positive
11022,0,0.3001392626647292,0,10.21,0.7735849056603774,84.53361111111111,4,6873.0,7,34.88,0.247392003603176,0.1126205975587727,23.339622641509436,true_negative
11023,1,0.12557665842959523,0,20.495833333333334,0.7825059101654847,74.25083333333333,4,44425.0,9,197.56,0.1840605080445796,2.2058650054283357,127.5390070921986,false_negative
11024,0,0.4047801195125936,1,28.86055555555556,0.928,65.90194444444444,3,25659.0,12,170.08,0.1923281427677104,1.6016747992004163,113.22933333333332,false_positive
11025,0,0.052062164713060265,0,0.0111111111111111,0.4542372881355932,94.73694444444445,4,51328.0,19,178.44,0.1742761784086388,1.4995820653635767,103.6813559322034,true_negative
11026,0,0.041316242594287934,0,0.7761111111111111,0.6015325670498084,93.94777777777776,4,33506.0,21,109.08,0.1716701940057944,0.5786937011945094,71.46360153256705,true_negative
11027,1,0.5015927317221385,1,9.600277777777778,0.8387096774193549,85.11333333333333,2,2971.0,2,18.16,0.2351613315430016,0.0516780554403637,15.32258064516129,true_positive
11028,0,0.16636044696635513,0,0.7544444444444445,0.6815286624203821,93.96888888888888,4,21401.0,6,105.76,0.2384227590337786,0.5574010387157373,65.14649681528662,true_negative
11029,0,0.2635476656752845,0,18.475277777777777,0.6710526315789473,76.23638888888888,4,8936.0,6,53.0,0.2681336660711947,0.1846571058033605,32.61842105263158,true_negative
11030,0,0.22120909128812646,0,22.43,0.9252873563218392,72.25861111111111,4,15852.0,13,98.16,0.1993697578083678,0.5178645061486195,62.45402298850575,true_negative
11031,1,0.5718838124167371,1,51.08638888888889,1.0,43.59222222222222,2,4985.0,5,45.28,0.2750345550983978,0.1882602149479557,30.18840579710145,true_positive
11032,1,0.6093525430941183,1,57.227777777777774,1.0,37.45194444444444,2,3510.0,2,23.2,0.2479402182426504,0.0700911444144262,17.657894736842106,true_positive
11033,1,0.20023399257194124,0,4.406944444444444,0.9090909090909092,90.25611111111112,4,9672.0,7,77.28,0.2376541375047975,0.3030365825923461,46.77777777777778,false_negative
11034,0,0.06971859597456301,0,0.0094444444444444,0.5949367088607594,94.64166666666668,4,31224.0,12,99.32,0.21089603032995,0.5441137088317539,66.31223628691983,true_negative
11035,0,0.22654059849567,0,22.585,0.8433734939759037,72.05583333333334,4,9335.0,7,67.08,0.2081738760382928,0.2221499042093633,39.91566265060241,true_negative
11036,0,0.04712250403616732,0,0.2966666666666667,0.6986301369863014,94.335,4,62711.0,12,205.8,0.1555409765414903,2.6958953251726023,159.62328767123287,true_negative
11037,1,0.16876667831174522,0,5.817777777777778,0.3333333333333333,88.82305555555556,2,11814.0,7,74.64,0.2217201592545181,0.313454516016988,46.59803921568628,false_negative
11038,0,0.4807216224153017,1,54.7,1.0,39.924166666666665,2,15012.0,7,94.2,0.2265533451711555,0.4274653312161274,56.352,false_positive
11039,1,0.4074207183141025,1,28.17222222222222,0.9683098591549296,66.4625,3,35768.0,14,147.88,0.1732805370705106,1.063621662964764,88.4225352112676,true_positive
11040,0,0.11678631469154332,0,6.934166666666667,0.8905109489051095,87.67277777777778,4,29675.0,12,114.56,0.2234207710142093,0.6200160795113736,76.97080291970804,true_negative
11041,1,0.12564426675102935,0,7.428333333333334,0.8525641025641025,87.105,4,17207.0,15,122.76,0.21201181566393,0.6931127915622517,70.02564102564102,false_negative
11042,0,0.36859863053708886,1,29.65138888888889,0.765625,64.81666666666666,3,7647.0,8,35.4,0.2388781275889859,0.096840496390061,20.984375,false_positive
11043,0,0.1244133412200539,0,7.012777777777778,0.8307692307692308,87.41472222222222,4,20222.0,11,91.44,0.2288224693862276,0.3040750970936875,48.13076923076923,true_negative
11044,1,0.40276071599098706,1,25.825277777777774,0.7802197802197802,68.59972222222223,3,8755.0,8,53.0,0.2261625640721528,0.2147786820235774,34.40659340659341,true_positive
11045,0,0.48031405938815663,1,50.50722222222223,1.0,43.89888888888889,2,14255.0,8,96.8,0.2260847908599868,0.4514781667180988,62.86923076923077,false_positive
11046,0,0.14170638403830962,0,22.802222222222223,0.5555555555555556,71.5911111111111,4,20314.0,9,65.96,0.1753581317946071,0.2784998168998765,43.78472222222222,true_negative
11047,0,0.15240500266199442,0,12.037777777777778,0.6541095890410958,82.28305555555555,4,68021.0,8,351.28,0.186702140838968,3.1946200747469096,206.1780821917808,true_negative
11048,0,0.2677864414324902,0,5.1594444444444445,0.9014084507042254,89.13583333333334,4,8688.0,6,54.56,0.2259554783628381,0.185865463374774,34.267605633802816,true_negative
11049,0,0.05526742625044892,0,1.6780555555555556,0.5208333333333334,92.57111111111112,4,17784.0,22,63.56,0.1717478357321916,0.2502879547800933,38.16666666666666,true_negative
11050,0,0.4684868435292339,1,28.409166666666668,0.6896551724137931,65.84361111111112,3,3239.0,6,14.84,0.2543462296185957,0.0659724094521853,13.137931034482758,false_positive
11051,0,0.07720778182022939,0,0.0013888888888888,0.5881188118811881,94.23805555555556,4,102508.0,17,272.92,0.220303921362534,3.045740209080662,189.01089108910887,true_negative
11052,1,0.05777062240723557,0,0.4194444444444444,0.7307692307692307,93.83527777777778,4,46695.0,24,192.76,0.1617016895312773,1.6177310740462003,109.87912087912088,false_negative
11053,1,0.570458404838226,1,49.49305555555556,1.0,44.746944444444445,2,21865.0,11,88.08,0.2225612741729167,0.4490040919782954,60.33544303797469,true_positive
11054,0,0.39211687224274433,1,41.02944444444445,0.8555555555555555,53.14527777777778,3,21663.0,4,122.24,0.2293401516832925,0.6751740481993249,71.97777777777777,false_positive
11055,0,0.525980514860695,1,54.566944444444445,1.0,39.58638888888889,2,14167.0,4,116.44,0.2075195678722173,0.3279697470524219,57.41843971631206,false_positive
11056,1,0.21181195659432284,0,9.191944444444443,0.8725490196078431,84.9661111111111,3,9313.0,4,69.56,0.2263339576621585,0.285166268935881,45.05882352941177,false_negative
11057,0,0.04705896834903631,0,0.5788888888888889,0.5962343096234309,93.58222222222224,4,52007.0,22,200.36,0.1971105708227962,1.8292493613078955,129.10041841004184,true_negative
11058,0,0.5175021634873361,1,49.47916666666666,1.0,44.67722222222222,2,4235.0,5,33.04,0.2592123746597786,0.1012631228600849,22.235294117647054,false_positive
11059,0,0.5929587949672659,1,57.69611111111111,1.0,36.43333333333333,2,3722.0,3,16.68,0.2477957371762734,0.0666596699636723,13.428571428571429,false_positive
11060,1,0.6748934014454359,1,71.14277777777778,1.0,22.986944444444443,2,10810.0,2,51.56,0.2679775180792504,0.1938434315969531,37.195402298850574,true_positive
11061,1,0.1681584526046587,0,10.935277777777776,0.3870967741935484,83.19472222222223,4,20939.0,9,150.96,0.2210083216328554,1.0033724517233988,89.50691244239631,false_negative
11062,0,0.21243046961285683,0,12.523055555555556,0.7525773195876289,70.81305555555555,4,11444.0,7,83.6,0.2383628014985716,0.3604962815486354,52.25773195876289,true_negative
11063,0,0.46607388460271526,1,44.98222222222222,0.9032258064516128,48.958888888888886,2,4002.0,3,73.04,0.2246762398386085,0.1275046438470261,46.66129032258065,false_positive
11064,1,0.12130713863224976,0,3.6658333333333335,0.759493670886076,84.2863888888889,4,15333.0,13,99.84,0.2135634850830041,0.4729385053592789,63.64556962025316,false_negative
11065,0,0.14965267539549992,0,18.881666666666668,0.7821100917431193,75.00944444444444,4,58126.0,22,195.52,0.166140701982306,1.5364573311884844,119.32339449541284,true_negative
11066,0,0.13505983210966935,0,22.441666666666663,0.7153284671532847,71.43583333333333,4,17797.0,12,78.52,0.2049384214721066,0.2879238146115963,48.55474452554745,true_negative
11067,1,0.7078550288376886,1,71.2936111111111,1.0,22.556944444444444,2,35116.0,3,176.16,0.2055014052763059,1.4729253778683824,107.45110410094637,true_positive
11068,1,0.5230502985449628,1,20.73361111111111,0.7857142857142857,73.08277777777778,2,1642.0,4,17.8,0.2399570775281593,0.0501625026554964,16.107142857142858,true_positive
11069,1,0.19174407601137614,0,18.09,0.7672413793103449,75.73611111111111,4,11916.0,10,76.8,0.2382821493262466,0.2417214449176316,43.543103448275865,false_negative
11070,1,0.1747601827182395,0,0.6155555555555555,0.5568181818181818,93.19833333333334,4,17538.0,13,136.64,0.2219475748666413,0.7481405288378135,76.9659090909091,false_negative
11071,1,0.4386021895610182,1,26.029444444444444,0.9940476190476192,68.56083333333333,2,19675.0,4,159.08,0.2419537714701528,1.079160350919968,92.42857142857144,true_positive
11072,1,0.3678227062651565,1,4.556388888888889,0.9574468085106383,65.06472222222222,2,9477.0,4,78.32,0.2314858780312403,0.3255490426473174,46.43617021276596,true_positive
11073,0,0.027674125921253432,0,0.1033333333333333,0.5995575221238938,93.6463888888889,4,60354.0,26,154.52,0.1564269453522153,1.204053009371406,104.19690265486726,true_negative
11074,0,0.21916382988633892,0,7.230277777777777,0.7017543859649122,86.50111111111111,4,9342.0,9,52.32,0.2232559146772352,0.2160943981987984,34.06140350877193,true_negative
11075,0,0.3294094120823388,1,30.10611111111111,0.8957055214723927,63.61638888888889,3,21652.0,8,87.68,0.1960281580586574,0.3919712309205365,52.77914110429448,false_positive
11076,0,0.6957569622179971,1,54.45194444444444,1.0,39.26833333333333,2,1984.0,2,9.555555555555555,0.266653483711232,0.0394854755675259,9.555555555555555,false_positive
11077,0,0.10074327237341793,0,0.0636111111111111,0.5651074589127687,93.56194444444444,4,59454.0,21,288.0,0.2668785521616836,3.5994508943096326,184.86978508217447,true_negative
11078,0,0.05541883394185321,0,2.674166666666667,0.4152700186219739,90.94527777777778,4,46702.0,11,220.6,0.1770974578174632,2.8071179261183685,162.09310986964618,true_negative
11079,0,0.44725216128964607,1,13.896944444444443,0.9807692307692308,79.66222222222223,3,5379.0,7,28.76,0.1985164555667602,0.061462587866138,20.884615384615383,false_positive
11080,0,0.33838494141532155,1,29.78638888888889,0.4098360655737705,63.76222222222222,2,5984.0,2,42.28,0.2274341499941029,0.1455151411335796,28.262295081967213,false_positive
11081,0,0.4080771267759445,1,46.99333333333333,0.9343065693430656,46.547222222222224,3,17313.0,10,80.04,0.2122298145223584,0.2615604107446465,54.72262773722628,false_positive
11082,0,0.06384028526174708,0,7.116111111111112,0.6888888888888889,79.89111111111112,4,27558.0,13,88.36,0.1565016124775124,0.3638963127838981,57.27777777777778,true_negative
11083,0,0.2524952195489332,0,5.095833333333333,0.6608695652173913,88.41694444444444,3,8606.0,5,83.16,0.2269541886585293,0.3292241262830824,58.6,true_negative
11084,0,0.1663199292110636,0,6.856944444444444,0.865546218487395,86.6375,3,10868.0,7,70.16,0.1990698864314502,0.3045069460084313,44.25210084033613,true_negative
11085,0,0.18740188244503925,0,1.5191666666666668,0.2952380952380952,91.97722222222222,3,9567.0,8,81.96,0.2433011581553118,0.3049543873094147,74.23809523809524,true_negative
11086,0,0.09175164371594485,0,2.234722222222222,0.4327868852459016,91.21111111111112,4,27882.0,14,200.64,0.2215809532567026,2.131365929991889,124.19016393442622,true_negative
11087,0,0.04563776123524069,0,4.2,0.4301075268817204,89.24083333333333,4,48020.0,12,178.24,0.1556134484666596,1.703970551777735,117.16774193548387,true_negative
11088,1,0.5443227054028748,1,61.82416666666666,1.0,31.56833333333333,2,8155.0,5,69.56,0.2342621905746199,0.3010277191451577,40.367816091954026,true_positive
11089,1,0.48458546211217257,1,51.54361111111111,1.0,41.7725,2,12269.0,4,73.92,0.2048681246326933,0.3354811236786256,45.48,true_positive
11090,1,0.574433947764758,1,66.9175,1.0,26.389166666666668,2,3491.0,2,38.76,0.2622902964068845,0.1319009219842025,25.903846153846157,true_positive
11091,0,0.09295324219646064,0,3.9280555555555554,0.1798941798941798,89.3075,4,22989.0,13,105.28,0.2127866858377219,0.6090822939880943,67.27513227513228,true_negative
11092,0,0.46427281591513303,1,35.5775,0.934065934065934,57.63333333333333,3,6789.0,8,74.96,0.240827449839474,0.3372853581816489,46.57142857142857,false_positive
11093,0,0.07457439474123789,0,5.688888888888889,0.5277044854881267,87.49888888888889,4,33278.0,17,207.64,0.1841077411424861,2.4965646314235825,145.4221635883905,true_negative
11094,0,0.14508304451666032,0,3.709444444444444,0.8772727272727273,89.46388888888889,4,22971.0,12,148.88,0.2378315940172871,1.009346605097602,89.04545454545455,true_negative
11095,0,0.10657707187099456,0,2.6533333333333333,0.6453488372093024,90.46111111111112,4,22990.0,12,100.36,0.2132574227611706,0.5344966216641712,62.95348837209303,true_negative
11096,0,0.1800106405146766,0,8.515833333333333,0.4157303370786517,84.5338888888889,4,13522.0,11,84.4,0.2284448092438087,0.2941091839119214,47.741573033707866,true_negative
11097,1,0.5469212361431643,1,48.56638888888889,1.0,44.449444444444445,2,3719.0,4,29.2,0.2753046725016762,0.085307752536819,20.82608695652174,true_positive
